bucket,codice,denominazione,termini_processuali,source_files
codex_curated_completion,230020,Ripetizione di indebito,4,kb_13_lavoro_previdenza.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,230999,Altre controversie in materia di previdenza obbligatoria,4,kb_13_lavoro_previdenza.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,231999,Altre controversie in materia di assistenza obbligatoria,4,kb_13_lavoro_previdenza.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,310001,Procedimento cautelare ante causam,3,kb_07_diritto_agrario.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,320999,Altri istituti di diritto agrario,2,kb_07_diritto_agrario.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400000,Iscrizione Registro Stampa,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400100,Reclamo avverso decreto inammissibilita responsabilita civile magistrati,5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400201,Ricorso avverso il decreto di espulsione del prefetto (art. 13 c.8),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400202,Convalida del provvedimento del questore di trattenimento presso centro permanenza temporanea (art. 14 c. 4 Dl. vo 286/98),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400203,Ricongiungimento familiare (art. 30),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400204,"Atti discriminatori (art. 43, 44 )",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400205,Convalida del Provvedimento del questore di accompagnamento alla frontiera (art. 13 c.5 bis D.L. 286/98),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400206,Convalida del Provvedimento del questore di accompagnamento alla frontiera e trattenimento presso centro di permanenza temporaneo (art. 13 c.5 bis e art. 14 c. 4 D.L. 286/98),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400209,Altri procedimenti in materia di espulsione immigrati,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400210,"Ricorso per la liquidazione degli onorari e dei diritti dell'avvocato (artt. 28 e 29, L. 794/1942) (COLLEGIO)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400211,Ricorso avverso il decreto di liquidazione di compensi agli ausiliari del magistrato e ai collaboratori ex art. 170 T.U. n. 115/2002,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400212,Iscrizione Albo consulenti,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400230,Autorizzazione del Tribunale ex art. 375 e 397 c.c. (COLLEGIO),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400250,Procedimento ammissione patrocinio a spese dello Stato - civile - art. 126 T.U. n. 115/2002,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400251,Procedimento ammissione patrocinio a spese dello Stato - penale - art. 99 T.U. n. 115/2002,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400252,Ricorso avverso il rigetto dell'istanza per l'ammissione anticipata (P.S.S.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400253,Revoca del provvedimento di ammissione e ricorso avverso il relativo decreto (P.S.S.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400260,Ammortamento titoli,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400270,Nomina di amministratore della comunione (art. 1105 c.c.) (COLLEGIO),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400272,"Revoca di amministratore di comunione o condominio (artt. 1105 e 1129, 3' comma c.c.) (COLLEGIO)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400280,Nomina degli arbitri (art. 810 c.p.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400281,Liquidazione delle spese e dell'onorario dell'arbitro (art. 814 c.p.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400282,Dichiarazione di esecutivita del lodo arbitrale (art. 825 c.p.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400290,Svincolo indennita L.686/1926 e L.2359/1865,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400300,Ricevimento e verbalizzazione di dichiarazione giurata,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400310,Apertura forzata di cassetta di sicurezza (art. 1841 c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400320,Ricorso avverso provvedimenti C.R.A. (art. 7 L. 443/85),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400330,N.O. trapianto tra viventi (art. 2 L. 26.6.1967 n. 458),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400400,Procedimento disciplinare contro notaio (COLLEGIO),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400401,Idoneita cauzione notarile (art. 22 L. 16.2.1913 n. 89),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400402,Nomina interprete per sordomunti (artt. 56 e 57 L. 16.2.1913 n. 89),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400403,Nomina professionista in luogo dell'OCC,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400404,Misure protettive e cautelari (risanamento aziendale),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400405,Autorizzazioni del tribunale (risanamento aziendale),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400410,"Procedimenti relativi agli ordini professionali (iscrizione, elezione, impugnazione contro provvedimento disciplinare, etc.)",5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400510,"Cancellazione di nome dall'elenco dei protesti (art. 12, L. n. 349/1973)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400511,Disposizioni in materia di riabilitazione civile del debitore protestato (art. 17 L. 108/96 - usura),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400610,Reclamo avverso il rifiuto del conservatore di procedere alla cancellazione di ipoteca (artt. 2888 c.c. e 113 Disp. Att. c.p.c.) (COLLEGIO),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400710,Impugnazione ex lege sulla privacy (L. n. 675/1996),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400711,Opposizione al provvedimento del garante per la tutela delle persone e di altri soggetti rispetto al trattamento dei dati personali (art. 29 L. n. 675/1996),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400801,"Titolo legale per le successioni aperte in Italia riguardanti i depositi iscritti presso la Cassa depositi e prestiti (art. 15, Libro II, T.U. n. 453/1913 come modificato dall'art. 7 L. 6.7.1949 n. 466)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400802,Richiesta documentazione per la successione aperta in Italia in titoli del debito pubblico (artt. 14 e 15 L. 12.8.1975 n. 752),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400902,Opposizione ex. Art. 5 ter L89/2001,5,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,400999,Altri istituti camerali e di volontaria giurisdizione,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,401001,Notificazione per i pubblici proclami (art.150 cpc),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,401002,Rilascio seconda copia esecutiva (art. 476 cpc),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,401003,Ricerca con modalita' telematiche dei beni da pignorare - Art. 492 bis.,5,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406001,Attuazione di sentenze e provvedimenti stranieri e autorizzazione assunzioni rogatorie (artt. 67 e 69 L. n. 218/95),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406100,Iscrizione albo liquidatori di avaria,5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406200,Sanzioni amministrative comminate dalla Banca d'Italia (art. 145 D.L.vo n. 385/93 - solo Roma),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406210,Sanzioni amministrative comminate dalla Consob (D.L.vo n. 58/98 - foro regionale),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406220,"Azioni di nullita`, risarcimento danno e provvedimenti di urgenza legge anti trust (art. 33 L. 287/1990)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406300,Dichiarazione di esecutivita di decisioni straniere in materia civile e commerciale (Reg. CE 44/01 e ss. mod. ed int.),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406301,Esecutorieta lodo arbitrale straniero (Provv. Presidenziale),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406302,Trasmissione in forma autentica sentenze in forza della convenzione con la Repubblica di S. Marino,5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406303,Dichiarazione di esecutivita' decisioni in materia matrimoniale e di potesta' dei genitori sui figli (Regolamento (CE) n. 1347/2000 del 29 maggio 2000),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406801,"Titolo legale per le successioni aperte in Italia riguardanti i depositi iscritti presso la Cassa depositi e prestiti (art. 15, Libro II, T.U. n. 453/1913 come modificato dall'art. 7 L. 6.7.1949 n. 466)",5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406802,Richiesta documentazione per la successione aperta all'estero in titoli del debito pubblico (artt. 14 e 15 L. 12.8.1975 n. 752),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,406999,Altri istituti di competenza della Corte di Appello in 1^ grado,5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411002,"Ricorso per violenza domestica o di genere ex artt. 473bis.40, 473bis.41, 473bis.42 cpc",3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411003,Reclamo provvedimenti temporanei e urgenti ex art. 473bis.24 c.p.c.,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411510,Esecutorieta sentenza Sacra Rota nullita di matrimonio - domanda congiunta (L. 121/85),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411603,Attuazione dei provvedimenti sull'affidamento,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411610,Attribuzione di quota di pensione e di indennita di fine rapporto lavorativo,4,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411620,Adozione di maggiorenni,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411630,Dichiarazione giudiziale di paternita e maternita naturale -amissibilita,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411640,Fondo patrimoniale (artt. 167 e ss. c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411641,Sostituzione dell'amministratore del patrimonio familiare,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411650,"Matrimonio (pubblicazioni matrimoniali ex artt. 93 e ss. c.c., nulla osta al matrimonio dello straniero, etc.)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411660,Sequestro dei beni del coniuge separato (art. 156 c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411670,Fondo solidarietà ex L. 208/2015,3,kb_15_addendum_codici_aggiuntivi.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411671,Separazione consensuale e divorzio congiunto (Cessazione effetti civili),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411672,Separazione consensuale e divorzio congiunto (Scioglimento matrimonio),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411673,Modifica delle condizioni di separazione (ricorso congiunto),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411674,Divorzio congiunto - Cessazione effetti civili,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411675,Modifica delle condizioni di divorzio (ricorso congiunto),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411676,Divorzio congiunto - Scioglimento matrimonio,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411677,Regolamentazione dell'esercizio della responsabilità genitoriale (ricorso congiunto),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411678,Modifica condizioni regolamentaz. esercizio responsabilità genitoriale (ricorso congiunto),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411679,Fondo patrimoniale (artt. 167 e ss. c.c.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411680,Sostituzione dell'amministratore del patrimonio familiare,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411681,Stato civile (rettifica del nome e altri atti dello Stato civile),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411682,Dichiarazione di assenza o di morte presunta (COLLEGIO),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411683,Adozione di maggiorenni,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411684,Esecutorieta sentenza Sacra Rota nullita di matrimonio (L. 121/85),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411685,Accertamento dei requisiti sentenza straniera di divorzio (art. 67 L. 218/95),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411686,Esecutorieta sentenza Sacra Rota nullita di matrimonio - domanda congiunta,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411687,"Matrimonio (pubbl.ni matrimoniali ex artt. 93 e ss. cc, nulla osta al matrim.)",3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411688,Istanza per la nomina del curatore speciale del minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411689,Assunzione del cognome del genitore da parte del figlio naturale minorenne (art. 262 Cod. Civ.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411703,Accordi ex art. 6 d.l. n.132 del 2014,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411706,Separazione consensuale,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,411999,Altri istituti di diritto di famiglia (es. mantenimento figli naturali e legittimi),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412301,"Deprecato (Non Iscrivibile) - Procedimenti per la dichiarazione di adottabilita (artt. 8, 9, 11 e 12 L. n. 184/1983)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412302,Deprecato (Non Iscrivibile) - Dichiarazione di disponibilita all'adozione (art. 22 L. n. 184/1983),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412303,Impugnazione decreto affidamento preadottivo (art. 24 L. n. 184/1983),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412304,Opposizioni a dichiarazioni di adottabilita (art.17 L. n. 184/1983),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412305,Adozione in casi particolari (art. 44 lett. a L. n. 184/1983 - vincolo di parentela),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412306,Adozione in casi particolari (art. 44 lett. b L. n. 184/1983 - figlio adottivo dell'altro coniuge),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412307,Deprecato (Non Iscrivibile) - Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - impossibilita affidamento preadottivo),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412308,Idoneita all'adozione di minori stranieri (art.30 L. n. 184/1983),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412309,Deprecato (Non Iscrivibile) - Dichiarazioni di efficacia di provvedimenti stranieri in materia di adozione (art.32 L. n. 184/1983),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412310,Impugnazione sentenza di adozione (art. 26 L. n. 184/1983),5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412311,Adozione in casi particolari (art. 44 lett. d L. n. 184/1983 - impossibilita' affidamento preadottivo),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412312,Adozione in casi particolari (art. 44 lett. c L. n. 184/1983 - minore orfano e portatore di handicap),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412313,Procedimento di adozione ex art. 35 co. 2 L. 184/1983 (ratifica adozione estera),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412314,Procedimento di adozione ex art. 35 co. 4 L. 184/1983 (ratifica adozione estera con affido preadottivo),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412315,Procedimento di adozione ex art. 36 co. 2 L. 184/1983 (Paesi non Aja),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412316,Procedimento di adozione ex art. 36 co. 4 L. 184/1983 (cittadini italiani residenti all'estero),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412317,Revoca dello stato di adottabilita' (Art. 21 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412318,Revoca adozione in casi particolari per fatto dell'adottato (Art. 51 L. n. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412319,Revoca adozione in casi particolari per fatto dell'adottante (Art. 52 L. n. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412320,Revoca decreto di idoneita' adozione internazionale (art. 30 co. 4 L. 184/1983),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412321,Autorizzazione al rilascio degli atti di cui all'art. 28 L. 184/1983,5,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412400,Deprecato (Non Iscrivibile) - Affidamento minori,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412401,Deprecato (Non Iscrivibile) - Regolamentazione della potesta fra genitori (art. 317 bis),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412420,Deprecato (Non Iscrivibile) - Regolamentazione visite,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412421,Affidamento minori (ante Riforma Cartabia),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412501,Ammissione al matrimonio del minore (art.84),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412502,Deprecato (Non Iscrivibile) - Assunzione del cognome del genitore da parte del figlio naturale minorenne (art.262),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412503,Deprecato (Non Iscrivibile) - Procedimenti per l'ammissibilita dell'azione di dichiarazione giudiziale di paternità o maternità riguardante minori (art.274) (contenzioso),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412504,Deprecato (Non Iscrivibile) - Autorizzazione all'impugnazione di riconoscimento di paternita o maternita riguardante minori (artt.74 e 264) (contenzioso),5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412505,"Misure amministrative applicate ai minori (R.D. L.20/7/34 n. 1404, art 25)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412506,Costituzione di usufrutto,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412507,Autorizzazione al riconoscimento (art. 251 Cod. Civ.),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412601,Interdizione e inabilitazione ex art. 416 Cod. Civ.,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412701,Autorizzazione per i genitori stranieri all'ingresso o alla permanenza in Italia a seguito del minore (art. 31 co.3 D. Lgs. 286/1998),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412702,Accertamento dell'età del minore (art. 19-bis D. Lgs 142/2015),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,412999,Altri procedimenti,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413001,Rappresentanza ed atti di amministrazione straordinaria di beni di figli minori (art. 320 c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413002,"Nomina di curatore speciale (artt. 320, ult. comma e 321 c.c., art. 45 Disp. Att. C.C.)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413003,Vigilanza del giudice tutelare sull'osservanza delle condizioni stabilite dal Tribunale per l'esercizio della potesta e per l'amministrazione dei beni (art. 337 C.C.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413010,Apertura della tutela (art. 343 c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413011,Provvedimenti urgenti prima dell'assunzione delle funzioni del tutore o del protutore (art. 361 c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413012,Nomina del cancelliere o del notaio per la formazione dell'inventario (art. 363 c.c.),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413013,Provvedimenti circa l'educazione e l'amministraz di beni del minore ex art. 371 C.C.,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413014,"Autorizzazioni del giudice tutelare ex artt. 372, 373 e 374 c.c.",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413015,"Autorizzazioni e pareri del giudice tutelare su atti del curatore dell'emancipato e dell'inabilitato, ex artt. 394, 424 e ss. c.c.",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413016,Rifiuto del consenso da parte del curatore ex art. 395 c.c.,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413017,Apertura della Curatela,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413018,Apertura della Vigilanza sui Minori,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413020,"Interruzione volontaria di gravidanza di minore (art. 12, L. n. 194/1978)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413030,"Affido familiare consensuale (art. 4, L. n. 184/1983)",3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413040,"Autorizzazione al rilascio di documento valido per l'espatrio (art. 3 lett. A-B, L. n. 1185/1967)",5,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413050,Trattamento Sanitario Obbligatorio ed amministrazione provvisoria (L. n. 833/1978),3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413062,Autorizzazioni del notaio ex art. art. 21 D.Lgs. 149/2022,5,kb_98_top9_set3_parte2.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,413999,Altri istituti di competenza del giudice tutelare,3,kb_08_volontaria_giurisdizione_famiglia.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,418001,Ottemperanza sentenze TSAP,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,418002,Declaratoria illegittimita' del silenzio della P.A.,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,418099,Altre controversie di competenza del TSAP da trattare in camera di consiglio,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420301,Nomina del curatore dell'eredita rilasciata ex art. 508 c.c.,3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420303,Autorizzazioni al curatore dell'eredita giacente per gli atti eccedenti l'ordinaria amministrazione (artt. 782 c.p.c. e 530 c.c.),3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420304,Accettazione Esecutore Testamentario,3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420305,Rinuncia Esecutore Testamentario,3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420310,Proroga per la redazione dell'inventario dell'eredita accettata con beneficio di inventario ex art. 485 c.c.,3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420311,Autorizzazione all'alienazione di beni di eredita accettata con beneficio d'inventario (art. 493 c.c.),3,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,420320,Vendita di beni ereditari beni mobili,5,kb_09_volontaria_giurisdizione_successioni.json;kb_99_completamento_codici_ufficiali.json
