module,macro_area,codice,denominazione,field,source_path,full_path,service_path,source_present,full_kb_present,service_present,ui_supported,lex_supported,source_steps,service_steps,missing_steps_in_service,source_value,service_value,value_changed_in_service,service_error,status
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_INIBITORIA_PER_PRATICHE_COMMERCIALI_SCORRETTE_D_LGS_206_2005_ARTT_18_27__180010,Inibitoria per pratiche commerciali scorrette (D.Lgs. 206/2005 artt. 18-27-ter),specialistica:tipologie_di_pratiche_scorrette,tipologie_di_pratiche_scorrette,tipologie_di_pratiche_scorrette,tipologie_di_pratiche_scorrette,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_INIBITORIA_PER_PRATICHE_COMMERCIALI_SCORRETTE_D_LGS_206_2005_ARTT_18_27__180010,Inibitoria per pratiche commerciali scorrette (D.Lgs. 206/2005 artt. 18-27-ter),specialistica:tutele_disponibili,tutele_disponibili,tutele_disponibili,tutele_disponibili,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Regolamento di confini tra fondi contigui (art. 950 c.c.),Regolamento di confini tra fondi contigui (art. 950 c.c.),False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Diritti reali - rapporti di vicinato,Diritti reali - rapporti di vicinato,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,Azione petitoria per determinazione dei confini tra fondi contigui quando incerti o contestati,Azione petitoria per determinazione dei confini tra fondi contigui quando incerti o contestati,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario di cognizione preceduto da MEDIAZIONE OBBLIGATORIA (diritti reali),Rito ordinario di cognizione preceduto da MEDIAZIONE OBBLIGATORIA (diritti reali),False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale del luogo dell'immobile (art. 21 c.p.c.) - foro esclusivo,Tribunale del luogo dell'immobile (art. 21 c.p.c.) - foro esclusivo,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4","1,2,3,4",,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),specialistica:natura_dell_azione_di_regolamento_confini,natura_dell_azione_di_regolamento_confini,natura_dell_azione_di_regolamento_confini,natura_dell_azione_di_regolamento_confini,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set11_parte2.json,TOP9_CODICI_FREQUENTI_SET11_PARTE2,GUIDA_REGOLAMENTO_DI_CONFINI_TRA_FONDI_CONTIGUI_ART_950_C_C_130060,Regolamento di confini tra fondi contigui (art. 950 c.c.),specialistica:prova_del_confine,prova_del_confine,prova_del_confine,prova_del_confine,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Responsabilità civile - RC veicoli - soggetti deboli,Responsabilità civile - RC veicoli - soggetti deboli,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,Azione risarcitoria del pedone o ciclista investito verso il conducente/proprietario del veicolo e la sua assicurazione RC,Azione risarcitoria del pedone o ciclista investito verso il conducente/proprietario del veicolo e la sua assicurazione RC,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario; negoziazione assistita obbligatoria ex D.L. 132/2014,Rito ordinario; negoziazione assistita obbligatoria ex D.L. 132/2014,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale del luogo del sinistro o residenza del danneggiato (foro consumatore),Tribunale del luogo del sinistro o residenza del danneggiato (foro consumatore),False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5,6","1,2,3,4,5,6",,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),specialistica:regime_di_responsabilita_art_2054,regime_di_responsabilita_art_2054,regime_di_responsabilita_art_2054,regime_di_responsabilita_art_2054,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_RISARCIMENTO_DANNI_DA_SINISTRO_STRADALE_PEDONE_O_CICLISTA_INVESTITO_DA_V_144010,Risarcimento danni da sinistro stradale - pedone o ciclista investito da veicolo (art. 2054 c.c.),specialistica:concorso_di_colpa_del_pedone,concorso_di_colpa_del_pedone,concorso_di_colpa_del_pedone,concorso_di_colpa_del_pedone,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Diritto societario - S.r.l. - vicende del socio,Diritto societario - S.r.l. - vicende del socio,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),sottocategoria,sottocategoria,sottocategoria,sottocategoria,True,True,True,True,True,,,,Esclusione del socio per giusta causa prevista dallo statuto o per inadempimento,Esclusione del socio per giusta causa prevista dallo statuto o per inadempimento,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario di cognizione - Tribunale delle Imprese,Rito ordinario di cognizione - Tribunale delle Imprese,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale delle Imprese - sede della società,Tribunale delle Imprese - sede della società,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,False,False,False,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4","1,2,3,4",,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_top9_set12_parte1.json,TOP9_CODICI_FREQUENTI_SET12_PARTE1,GUIDA_ESPULSIONE_ESCLUSIONE_DEL_SOCIO_DA_S_R_L_PER_GIUSTA_CAUSA_ART_2473_BIS_C_150020,Espulsione/esclusione del socio da S.r.l. per giusta causa (art. 2473-bis c.c.),esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,True,True,True,True,True,,,,,,False,,ok
